,close
33099,0.91957
33100,0.91918
33101,0.91901
33102,0.91921
33103,0.91933
33104,0.91932
33105,0.91892
33106,0.918
33107,0.91719
33108,0.91782
33109,0.91729
33110,0.91684
33111,0.91621
33112,0.91573
33113,0.91538
33114,0.91527
33115,0.91517
33116,0.91542
33117,0.91489
33118,0.91456
33119,0.91427
33120,0.91446
33121,0.91421
33122,0.91418
33123,0.9134
33124,0.91336
33125,0.91348
33126,0.91376
33127,0.91308
33128,0.91352
33129,0.9136
33130,0.91367
33131,0.913
33132,0.91154
33133,0.91161
33134,0.91112
33135,0.91031
33136,0.91067
33137,0.9097
33138,0.91104
33139,0.91116
33140,0.91128
33141,0.91104
33142,0.91186
33143,0.91175
33144,0.91127
33145,0.91148
33146,0.9114
33147,0.91138
33148,0.91134
33149,0.91173
33150,0.9114
33151,0.91162
33152,0.91167
33153,0.9116
33154,0.91163
33155,0.91136
33156,0.91132
33157,0.91166
33158,0.91142
33159,0.91119
33160,0.91114
33161,0.911
33162,0.91056
33163,0.91059
33164,0.91091
33165,0.91121
33166,0.911
33167,0.91033
33168,0.91053
33169,0.91063
33170,0.91089
33171,0.91086
33172,0.91125
33173,0.91113
33174,0.91113
33175,0.91096
33176,0.91091
33177,0.91089
33178,0.91074
33179,0.91083
33180,0.91072
33181,0.91089
33182,0.91093
33183,0.91085
33184,0.91081
33185,0.91078
33186,0.91109
33187,0.91117
33188,0.91113
33189,0.91092
33190,0.91089
33191,0.91078
33192,0.91059
33193,0.91021
33194,0.90984
33195,0.91006
33196,0.91034
33197,0.91045
33198,0.91083
33199,0.91083
33200,0.91061
33201,0.91074
33202,0.91076
33203,0.91079
33204,0.9107
33205,0.9105
33206,0.91051
33207,0.91046
33208,0.91039
33209,0.9104
33210,0.91023
33211,0.90989
33212,0.90975
33213,0.90954
33214,0.91001
33215,0.91014
33216,0.91005
33217,0.90998
33218,0.90972
33219,0.90987
33220,0.90972
33221,0.90977
33222,0.90975
33223,0.9099
33224,0.91014
33225,0.91003
33226,0.91009
33227,0.90947
33228,0.90966
33229,0.9094
33230,0.90951
33231,0.90959
33232,0.90873
33233,0.90846
33234,0.9091
33235,0.90909
33236,0.90939
33237,0.90973
33238,0.91049
33239,0.91101
33240,0.91185
33241,0.91201
33242,0.91171
33243,0.91172
33244,0.91119
33245,0.91075
33246,0.90936
33247,0.90912
33248,0.90989
33249,0.90926
33250,0.90921
33251,0.9093
33252,0.90905
33253,0.90942
33254,0.90981
33255,0.90979
33256,0.90954
33257,0.91012
33258,0.91422
33259,0.9138
33260,0.91466
33261,0.91455
33262,0.9151
33263,0.91488
33264,0.91633
33265,0.91555
33266,0.91649
33267,0.91622
33268,0.91612
33269,0.91681
33270,0.91552
33271,0.91606
33272,0.91579
33273,0.91467
33274,0.9152
33275,0.91475
33276,0.91453
33277,0.91467
33278,0.91351
33279,0.91293
33280,0.91175
33281,0.9119
33282,0.91171
33283,0.91236
33284,0.91257
33285,0.91286
33286,0.91328
33287,0.91269
33288,0.91232
33289,0.91279
33290,0.91297
33291,0.91319
33292,0.91327
33293,0.91369
33294,0.91325
33295,0.9135
33296,0.91355
33297,0.91371
33298,0.9138
33299,0.91377
33300,0.91388
33301,0.91357
33302,0.91379
33303,0.91398
33304,0.91358
33305,0.91342
33306,0.91352
33307,0.91366
33308,0.91349
33309,0.91336
33310,0.91349
33311,0.91339
33312,0.91315
33313,0.91259
33314,0.91305
33315,0.91287
33316,0.91265
33317,0.91314
33318,0.91305
33319,0.9128
33320,0.91269
33321,0.91276
33322,0.91282
33323,0.91274
33324,0.91334
33325,0.91343
33326,0.9134
33327,0.91334
33328,0.91335
33329,0.91325
33330,0.91347
33331,0.91336
33332,0.91334
33333,0.91339
33334,0.91329
33335,0.91304
33336,0.9127
33337,0.91281
33338,0.91293
33339,0.91286
33340,0.91287
33341,0.91323
33342,0.91311
33343,0.91381
33344,0.91392
33345,0.91437
33346,0.91448
33347,0.91459
33348,0.91471
33349,0.91468
33350,0.91491
33351,0.91491
33352,0.91509
33353,0.91519
33354,0.91485
33355,0.91497
33356,0.91476
33357,0.91468
33358,0.91464
33359,0.9144
33360,0.91453
33361,0.91453
33362,0.91451
33363,0.91437
33364,0.91431
33365,0.91425
33366,0.91444
33367,0.91464
33368,0.91453
33369,0.91449
33370,0.91436
33371,0.91406
33372,0.91399
33373,0.91385
33374,0.91446
33375,0.91447
33376,0.91479
33377,0.91481
33378,0.91414
33379,0.91364
33380,0.91299
33381,0.91278
33382,0.91352
33383,0.91361
33384,0.91311
33385,0.91267
33386,0.91285
33387,0.91279
33388,0.91336
33389,0.91318
33390,0.91338
33391,0.91341
33392,0.91336
33393,0.913
33394,0.9122
33395,0.9133
33396,0.91181
33397,0.91192
33398,0.9118
33399,0.91178
33400,0.91221
33401,0.91202
33402,0.91163
33403,0.91198
33404,0.9119
33405,0.91274
33406,0.91259
33407,0.91294
33408,0.91289
33409,0.91312
33410,0.91281
33411,0.91274
33412,0.91245
33413,0.9133
33414,0.91361
33415,0.91407
33416,0.9139
33417,0.91368
33418,0.91425
33419,0.91401
33420,0.91456
33421,0.91475
33422,0.91441
33423,0.91462
33424,0.91477
33425,0.91502
33426,0.91542
33427,0.91596
33428,0.91591
33429,0.91578
33430,0.91591
33431,0.9156
33432,0.9152
33433,0.91532
33434,0.91521
33435,0.91564
33436,0.91603
33437,0.91613
33438,0.91698
33439,0.91739
33440,0.91732
33441,0.91717
33442,0.917
33443,0.91677
33444,0.91665
33445,0.91712
33446,0.91685
33447,0.91695
33448,0.91648
33449,0.91695
33450,0.91657
33451,0.91666
33452,0.91675
33453,0.91699
33454,0.91733
33455,0.91692
33456,0.91672
33457,0.91638
33458,0.91631
33459,0.91676
33460,0.9164
33461,0.91623
33462,0.91581
33463,0.91622
33464,0.91572
33465,0.91581
33466,0.91577
33467,0.91559
33468,0.9154
33469,0.91554
33470,0.9158
33471,0.91592
33472,0.91609
33473,0.91611
33474,0.9162
33475,0.91584
33476,0.9158
33477,0.91591
33478,0.91599
33479,0.91592
33480,0.91588
33481,0.91573
33482,0.91574
33483,0.91571
33484,0.9158
33485,0.91549
33486,0.91557
33487,0.91553
33488,0.91558
33489,0.91534
33490,0.91551
33491,0.9157
33492,0.91573
33493,0.91559
33494,0.91548
33495,0.91544
33496,0.9155
33497,0.91541
33498,0.91538
33499,0.9155
33500,0.91564
33501,0.91564
33502,0.91566
33503,0.91575
33504,0.91584
33505,0.91593
33506,0.91587
33507,0.91578
33508,0.91585
33509,0.9158
33510,0.91593
33511,0.91591
33512,0.91599
33513,0.91602
33514,0.91602
33515,0.91596
33516,0.91623
33517,0.91643
33518,0.91587
33519,0.91522
33520,0.91499
33521,0.91501
33522,0.91581
33523,0.91619
33524,0.91636
33525,0.9161
33526,0.91675
33527,0.91744
33528,0.91851
33529,0.91938
33530,0.91878
33531,0.91872
33532,0.91894
33533,0.91878
33534,0.91737
33535,0.91685
33536,0.91786
33537,0.91725
33538,0.91771
33539,0.91702
33540,0.91766
33541,0.91686
33542,0.91643
33543,0.9166
33544,0.91678
33545,0.91659
33546,0.91662
33547,0.91628
33548,0.91665
33549,0.91681
33550,0.91709
33551,0.91661
33552,0.91638
33553,0.91619
33554,0.91615
33555,0.91607
33556,0.916
33557,0.9162
33558,0.91679
33559,0.91699
33560,0.91745
33561,0.91723
33562,0.91694
33563,0.91632
33564,0.91713
33565,0.9169
33566,0.91741
33567,0.91695
33568,0.91762
33569,0.9178
33570,0.9179
33571,0.91793
33572,0.9177
33573,0.91778
33574,0.91747
33575,0.9174
33576,0.91716
33577,0.9171
33578,0.91713
33579,0.91701
33580,0.91714
33581,0.91798
33582,0.91858
33583,0.91849
33584,0.91873
33585,0.9188
33586,0.91876
33587,0.91892
33588,0.91861
33589,0.91871
33590,0.91869
33591,0.91897
33592,0.91896
33593,0.91861
33594,0.91876
33595,0.91875
33596,0.91875
33597,0.91836
33598,0.91831
33599,0.91793
33600,0.9183
33601,0.91812
33602,0.91812
33603,0.9184
33604,0.91835
33605,0.91838
33606,0.9183
33607,0.91834
33608,0.91819
33609,0.9181
33610,0.91808
33611,0.91817
33612,0.9184
33613,0.91814
33614,0.91812
33615,0.91805
33616,0.91799
33617,0.91798
33618,0.91778
33619,0.91775
33620,0.91766
33621,0.91755
33622,0.91783
33623,0.91765
33624,0.91787
33625,0.91797
33626,0.9179
33627,0.91832
33628,0.91823
33629,0.91809
33630,0.91798
33631,0.91801
33632,0.91842
33633,0.91829
33634,0.91825
33635,0.91841
33636,0.91829
33637,0.9183
33638,0.9182
33639,0.91802
33640,0.91784
33641,0.91786
33642,0.91794
33643,0.91793
33644,0.91789
33645,0.91776
33646,0.91784
33647,0.91783
33648,0.91779
33649,0.91787
33650,0.91796
33651,0.91792
33652,0.91782
33653,0.91783
33654,0.91798
33655,0.91809
33656,0.91819
33657,0.91818
33658,0.91812
33659,0.91843
33660,0.91857
33661,0.91849
33662,0.91848
33663,0.91801
33664,0.91831
33665,0.91852
33666,0.91967
33667,0.91927
33668,0.91941
33669,0.92034
33670,0.92179
33671,0.91898
33672,0.91727
33673,0.91702
33674,0.91596
33675,0.91553
33676,0.91579
33677,0.9158
33678,0.91652
33679,0.91643
33680,0.91717
33681,0.91743
33682,0.91752
33683,0.91781
33684,0.91726
33685,0.91773
33686,0.91672
33687,0.91636
33688,0.91544
33689,0.91466
33690,0.91483
33691,0.91543
33692,0.91493
33693,0.91587
33694,0.91653
33695,0.91741
33696,0.91713
33697,0.91746
33698,0.91731
33699,0.91778
33700,0.91763
33701,0.91799
33702,0.91796
33703,0.91869
33704,0.91871
33705,0.91858
33706,0.91876
33707,0.91891
33708,0.91817
33709,0.91885
33710,0.91906
33711,0.9194
33712,0.91975
33713,0.92
33714,0.91976
33715,0.91958
33716,0.91937
33717,0.91967
33718,0.91993
33719,0.91968
33720,0.91956
33721,0.91998
33722,0.9201
33723,0.92015
33724,0.92007
33725,0.92
33726,0.92002
33727,0.91985
33728,0.91984
33729,0.91988
33730,0.91979
33731,0.92019
33732,0.91974
33733,0.91973
33734,0.91984
33735,0.91968
33736,0.91939
33737,0.91919
33738,0.91918
33739,0.91924
33740,0.91922
33741,0.91928
33742,0.919
33743,0.91923
33744,0.91912
33745,0.9192
33746,0.91921
33747,0.91928
33748,0.91953
33749,0.91932
33750,0.91949
33751,0.91954
33752,0.91956
33753,0.91906
33754,0.91905
33755,0.919
33756,0.919
33757,0.9192
33758,0.919
33759,0.919
33760,0.91914
33761,0.91923
33762,0.91928
33763,0.91904
33764,0.91904
33765,0.91902
33766,0.91896
33767,0.91864
33768,0.91851
33769,0.91826
33770,0.91836
33771,0.91866
33772,0.91819
33773,0.91818
33774,0.91838
33775,0.91807
33776,0.91814
33777,0.91818
33778,0.9182
33779,0.91824
33780,0.91824
33781,0.91816
33782,0.91826
33783,0.91825
33784,0.91811
33785,0.91815
33786,0.91815
33787,0.91808
33788,0.91813
33789,0.91789
33790,0.91789
33791,0.91805
33792,0.91803
33793,0.9181
33794,0.91811
33795,0.91804
33796,0.91808
33797,0.91829
33798,0.91829
33799,0.91822
33800,0.91824
33801,0.91829
33802,0.91845
33803,0.91849
33804,0.92015
33805,0.92033
33806,0.92028
33807,0.91974
33808,0.92013
33809,0.92054
33810,0.92067
33811,0.92072
33812,0.92094
33813,0.92115
33814,0.9209
33815,0.92095
33816,0.92085
33817,0.92138
33818,0.92139
33819,0.92106
33820,0.92124
33821,0.92123
33822,0.92043
33823,0.91979
33824,0.92044
33825,0.91934
33826,0.91939
33827,0.91981
33828,0.92006
33829,0.92025
33830,0.92031
33831,0.9197
33832,0.92005
33833,0.92031
33834,0.91956
33835,0.91951
33836,0.9194
33837,0.91865
33838,0.91886
33839,0.9186
33840,0.91878
33841,0.9185
33842,0.91839
33843,0.91789
33844,0.91841
33845,0.91746
33846,0.91672
33847,0.91646
33848,0.91729
33849,0.91743
33850,0.91671
33851,0.91673
33852,0.91675
33853,0.9167
33854,0.91656
33855,0.91623
33856,0.91471
33857,0.91462
33858,0.91471
33859,0.91533
33860,0.91561
33861,0.91562
33862,0.91545
33863,0.91571
33864,0.91547
33865,0.915
33866,0.91502
33867,0.91514
33868,0.91515
33869,0.91559
33870,0.91605
33871,0.91624
33872,0.91605
33873,0.91624
33874,0.91653
33875,0.91643
33876,0.91691
33877,0.9171
33878,0.91687
33879,0.91654
33880,0.91646
33881,0.91679
33882,0.91663
33883,0.91648
33884,0.91657
33885,0.91645
33886,0.91693
33887,0.91692
33888,0.91706
33889,0.91676
33890,0.91674
33891,0.91676
33892,0.91669
33893,0.9162
33894,0.91631
33895,0.91624
33896,0.91619
33897,0.91616
33898,0.91605
33899,0.91612
33900,0.91645
33901,0.91638
33902,0.91631
33903,0.91634
33904,0.91641
33905,0.91648
33906,0.91656
33907,0.9167
33908,0.91678
33909,0.91654
33910,0.91656
33911,0.9168
33912,0.91691
33913,0.91699
33914,0.9168
33915,0.91687
33916,0.91699
33917,0.91684
33918,0.91712
33919,0.91714
33920,0.91698
33921,0.9166
33922,0.91661
33923,0.91671
33924,0.91658
33925,0.91647
33926,0.91695
33927,0.91696
33928,0.91689
33929,0.91692
33930,0.91698
33931,0.91694
33932,0.91701
33933,0.91712
33934,0.91713
33935,0.91678
33936,0.91677
33937,0.91671
33938,0.9168
33939,0.91733
33940,0.91734
33941,0.91747
33942,0.91734
33943,0.91735
33944,0.91736
33945,0.91729
33946,0.91767
33947,0.91748
33948,0.91734
33949,0.91789
33950,0.91749
33951,0.91779
33952,0.91779
33953,0.91743
33954,0.91708
33955,0.91584
33956,0.91672
33957,0.91666
33958,0.91691
33959,0.9163
33960,0.91673
33961,0.91656
33962,0.91627
33963,0.91554
33964,0.91423
33965,0.91518
33966,0.91487
33967,0.91459
33968,0.91483
33969,0.91407
33970,0.91385
33971,0.91362
33972,0.91272
33973,0.91232
33974,0.9125
33975,0.91261
33976,0.91243
33977,0.91284
33978,0.91334
33979,0.91365
33980,0.91371
33981,0.91417
33982,0.91423
33983,0.91325
33984,0.9124
33985,0.91176
33986,0.91249
33987,0.91262
33988,0.9136
33989,0.91228
33990,0.91298
33991,0.91276
33992,0.9125
33993,0.9132
33994,0.91268
33995,0.9134
33996,0.91355
33997,0.9142
33998,0.91489
33999,0.91531
34000,0.91447
34001,0.91545
34002,0.91576
34003,0.91591
34004,0.91548
34005,0.9153
34006,0.9154
34007,0.91577
34008,0.91563
34009,0.91549
34010,0.91537
34011,0.91561
34012,0.91505
34013,0.9145
34014,0.91411
34015,0.91464
34016,0.91454
34017,0.91447
34018,0.91498
34019,0.9151
34020,0.91538
34021,0.91534
34022,0.9153
34023,0.91515
34024,0.91526
34025,0.91566
34026,0.91561
34027,0.9158
34028,0.91582
34029,0.91574
34030,0.91559
34031,0.91557
34032,0.91576
34033,0.91583
34034,0.91613
34035,0.91621
34036,0.91581
34037,0.9155
34038,0.9147
34039,0.9151
34040,0.91509
34041,0.91514
34042,0.91519
34043,0.91495
34044,0.91533
34045,0.9155
34046,0.91545
34047,0.91556
34048,0.91553
34049,0.91554
34050,0.91567
34051,0.91538
34052,0.91522
34053,0.91533
34054,0.91536
34055,0.91513
34056,0.91498
34057,0.91504
34058,0.91492
34059,0.91467
34060,0.91461
34061,0.91486
34062,0.915
34063,0.91494
34064,0.9149
34065,0.91504
34066,0.91505
34067,0.91505
34068,0.91515
34069,0.91514
34070,0.9149
34071,0.91487
34072,0.91482
34073,0.91473
34074,0.91456
34075,0.91467
34076,0.91478
34077,0.91486
34078,0.91495
34079,0.91503
34080,0.91482
34081,0.91471
34082,0.91462
34083,0.91466
34084,0.91467
34085,0.91444
34086,0.91486
34087,0.91482
34088,0.91483
34089,0.91455
34090,0.91458
34091,0.91482
34092,0.91445
34093,0.9148
34094,0.91464
34095,0.91429
34096,0.91434
34097,0.91389
34098,0.91302
34099,0.91235
34100,0.91297
34101,0.91296
34102,0.91289
34103,0.91331
34104,0.91313
34105,0.91267
34106,0.9128
34107,0.91283
34108,0.91307
34109,0.91308
34110,0.91374
34111,0.91342
34112,0.91371
34113,0.91401
34114,0.91378
34115,0.91475
34116,0.91627
34117,0.91632
34118,0.91587
34119,0.91572
34120,0.91604
34121,0.91603
34122,0.91606
34123,0.91574
34124,0.91495
34125,0.91387
34126,0.9131
34127,0.91287
34128,0.91277
34129,0.91334
34130,0.9134
34131,0.91334
34132,0.91335
34133,0.91347
34134,0.91369
34135,0.91417
34136,0.91474
34137,0.91457
34138,0.91465
34139,0.91495
34140,0.91485
34141,0.9151
34142,0.91454
34143,0.91459
34144,0.91459
34145,0.91451
34146,0.91519
34147,0.91443
34148,0.91457
34149,0.91484
34150,0.91499
34151,0.91439
34152,0.91392
34153,0.91414
34154,0.9146
34155,0.9146
34156,0.91521
34157,0.91467
34158,0.91472
34159,0.91444
34160,0.91468
34161,0.91468
34162,0.91418
34163,0.91418
34164,0.91403
34165,0.91394
34166,0.91335
34167,0.91374
34168,0.91346
34169,0.91293
34170,0.91261
34171,0.91273
34172,0.91297
34173,0.9128
34174,0.91262
34175,0.912
34176,0.91192
34177,0.91245
34178,0.91257
34179,0.91242
34180,0.91258
34181,0.91263
34182,0.91013
34183,0.91028
34184,0.90997
34185,0.91025
34186,0.91073
34187,0.91084
34188,0.91155
34189,0.91143
34190,0.91139
34191,0.91149
34192,0.91185
34193,0.91167
34194,0.91173
34195,0.9118
34196,0.91174
34197,0.91165
34198,0.91153
34199,0.91145
34200,0.91149
34201,0.91132
34202,0.91115
34203,0.91089
34204,0.91126
34205,0.91089
34206,0.91079
34207,0.91085
34208,0.91081
34209,0.91074
34210,0.911
34211,0.911
34212,0.91104
34213,0.9111
34214,0.91119
34215,0.91125
34216,0.91145
34217,0.91123
34218,0.9112
34219,0.9112
34220,0.91115
34221,0.9111
34222,0.91114
34223,0.91098
34224,0.91098
34225,0.9112
34226,0.91127
34227,0.91134
34228,0.91129
34229,0.91091
34230,0.91094
34231,0.91083
34232,0.91079
34233,0.91068
34234,0.91064
34235,0.91047
34236,0.91021
34237,0.91028
34238,0.91034
34239,0.91077
34240,0.911
34241,0.9097
34242,0.9107
34243,0.91015
34244,0.9093
34245,0.90873
34246,0.90878
34247,0.90878
34248,0.90863
34249,0.90852
34250,0.90852
34251,0.9071
34252,0.90718
34253,0.9076
34254,0.90719
34255,0.90749
34256,0.9063
34257,0.90652
34258,0.9057
34259,0.90636
34260,0.90495
34261,0.9045
34262,0.90451
34263,0.90427
34264,0.90332
34265,0.90374
34266,0.90374
34267,0.90329
34268,0.90388
34269,0.90329
34270,0.904
34271,0.90462
34272,0.9045
34273,0.90592
34274,0.90551
34275,0.90719
34276,0.90653
34277,0.90628
34278,0.90676
34279,0.90668
34280,0.90681
34281,0.90702
34282,0.90635
34283,0.90687
34284,0.9066
34285,0.9056
34286,0.9061
34287,0.90605
34288,0.90664
34289,0.90674
34290,0.90649
34291,0.90719
34292,0.90653
34293,0.90654
34294,0.90664
34295,0.90637
34296,0.90727
34297,0.90733
34298,0.90773
34299,0.90741
34300,0.90727
34301,0.90689
34302,0.907
34303,0.90725
34304,0.90755
34305,0.90782
34306,0.90761
34307,0.90783
34308,0.90799
34309,0.90768
34310,0.90769
34311,0.90788
34312,0.90835
34313,0.90886
34314,0.90874
34315,0.90883
34316,0.90898
34317,0.9089
34318,0.90885
34319,0.90916
34320,0.90923
34321,0.90908
34322,0.90882
34323,0.90878
34324,0.90907
34325,0.90862
34326,0.90824
34327,0.90865
34328,0.90833
34329,0.90819
34330,0.90822
34331,0.9082
34332,0.90854
34333,0.90855
34334,0.90844
34335,0.90837
34336,0.9084
34337,0.90824
34338,0.90839
34339,0.90836
34340,0.90848
34341,0.9085
34342,0.90754
34343,0.90701
34344,0.90714
34345,0.90723
34346,0.90732
34347,0.90759
34348,0.90755
34349,0.9074
34350,0.90739
34351,0.90773
34352,0.90799
34353,0.90814
34354,0.90811
34355,0.90844
34356,0.90848
34357,0.90857
34358,0.90872
34359,0.90887
34360,0.90893
34361,0.90872
34362,0.90872
34363,0.90874
34364,0.90831
34365,0.90802
34366,0.90799
34367,0.90789
34368,0.90806
34369,0.90784
34370,0.90769
34371,0.90788
34372,0.90797
34373,0.90795
34374,0.90802
34375,0.90802
34376,0.90826
34377,0.90802
34378,0.90794
34379,0.90753
34380,0.90734
34381,0.90743
34382,0.90752
34383,0.90827
34384,0.90818
34385,0.9083
34386,0.90871
34387,0.90877
34388,0.90849
34389,0.9081
34390,0.90704
34391,0.90674
34392,0.90677
34393,0.90694
34394,0.90689
34395,0.90733
34396,0.90717
34397,0.90701
34398,0.90761
34399,0.90855
34400,0.90837
34401,0.90809
34402,0.90855
34403,0.90912
34404,0.90939
34405,0.9087
34406,0.90946
34407,0.90935
34408,0.90942
34409,0.9094
34410,0.90978
34411,0.911
34412,0.91075
34413,0.91021
34414,0.91039
34415,0.91003
34416,0.90996
34417,0.9095
34418,0.91001
34419,0.90967
34420,0.90996
34421,0.91018
34422,0.91052
34423,0.91079
34424,0.91091
34425,0.91134
34426,0.91161
34427,0.91198
34428,0.91191
34429,0.9133
34430,0.91096
34431,0.91286
34432,0.91242
34433,0.91355
34434,0.91387
34435,0.91344
34436,0.91267
34437,0.91289
34438,0.91205
34439,0.91203
34440,0.91248
34441,0.91235
34442,0.91235
34443,0.91305
34444,0.91277
34445,0.9131
34446,0.91337
34447,0.91344
34448,0.91335
34449,0.91319
34450,0.91304
34451,0.91328
34452,0.91346
34453,0.91338
34454,0.91331
34455,0.91313
34456,0.91278
34457,0.91248
34458,0.91248
34459,0.91252
34460,0.91247
34461,0.91288
34462,0.91294
34463,0.91326
34464,0.91299
34465,0.91303
34466,0.91324
34467,0.91326
34468,0.91333
34469,0.91313
34470,0.91304
34471,0.91267
34472,0.91263
34473,0.91279
34474,0.91282
34475,0.91285
34476,0.91293
34477,0.91304
34478,0.91305
34479,0.91308
34480,0.91298
34481,0.91285
34482,0.91269
34483,0.91263
34484,0.91274
34485,0.91267
34486,0.91266
34487,0.91265
34488,0.91307
34489,0.91306
34490,0.91323
34491,0.91297
34492,0.9133
34493,0.91342
34494,0.91333
34495,0.91327
34496,0.91303
34497,0.91306
34498,0.91301
34499,0.91289
34500,0.91327
34501,0.91331
34502,0.91302
34503,0.91313
34504,0.91326
34505,0.91379
34506,0.91338
34507,0.91336
34508,0.91351
34509,0.91358
34510,0.91355
34511,0.91366
34512,0.91367
34513,0.9136
34514,0.91387
34515,0.91397
34516,0.91392
34517,0.91378
34518,0.91372
34519,0.9137
34520,0.91389
34521,0.91389
34522,0.91394
34523,0.914
34524,0.91418
34525,0.91398
34526,0.91387
34527,0.91353
34528,0.91376
34529,0.9138
34530,0.91418
34531,0.91461
34532,0.91484
34533,0.91512
34534,0.91418
34535,0.91536
34536,0.91521
34537,0.91429
34538,0.91391
34539,0.91372
34540,0.91365
34541,0.91334
34542,0.91285
34543,0.91276
34544,0.9125
34545,0.9121
34546,0.91182
34547,0.9124
34548,0.91249
34549,0.91244
34550,0.91194
34551,0.91178
34552,0.9114
34553,0.91263
34554,0.91228
34555,0.91201
34556,0.91195
34557,0.91228
34558,0.91274
34559,0.91264
34560,0.91282
34561,0.91223
34562,0.91185
34563,0.91166
34564,0.91165
34565,0.91134
34566,0.91089
34567,0.91109
34568,0.91034
34569,0.91018
34570,0.90959
34571,0.90973
34572,0.90902
34573,0.90893
34574,0.90825
34575,0.90811
34576,0.90741
34577,0.90712
34578,0.90794
34579,0.90842
34580,0.90817
34581,0.90835
34582,0.90794
34583,0.90732
34584,0.90728
34585,0.90751
34586,0.90773
34587,0.90782
34588,0.90797
34589,0.90782
34590,0.90802
34591,0.9076
34592,0.90769
34593,0.9079
34594,0.90818
34595,0.90826
34596,0.90777
34597,0.9076
34598,0.90756
34599,0.90755
34600,0.90797
34601,0.9083
34602,0.908
34603,0.90784
34604,0.90781
34605,0.9079
34606,0.90773
34607,0.90835
34608,0.90845
34609,0.90864
34610,0.90837
34611,0.90762
34612,0.90727
34613,0.90695
34614,0.90697
34615,0.90732
34616,0.90723
34617,0.90723
34618,0.9071
34619,0.90715
34620,0.90739
34621,0.90736
34622,0.90731
34623,0.90738
34624,0.90742
34625,0.90744
34626,0.90756
34627,0.90772
34628,0.90761
34629,0.90756
34630,0.90763
34631,0.90758
34632,0.90756
34633,0.90734
34634,0.90748
34635,0.90771
34636,0.90764
34637,0.90728
34638,0.90696
34639,0.90707
34640,0.9071
34641,0.90779
34642,0.90729
34643,0.90713
34644,0.90702
34645,0.90701
34646,0.9071
34647,0.90721
34648,0.90722
34649,0.9075
34650,0.90764
34651,0.90763
34652,0.90769
34653,0.90768
34654,0.9077
34655,0.9078
34656,0.90765
34657,0.90763
34658,0.90758
34659,0.90764
34660,0.90778
34661,0.90788
34662,0.90771
34663,0.90757
34664,0.90767
34665,0.90782
34666,0.90765
34667,0.90759
34668,0.90771
34669,0.90731
34670,0.90745
34671,0.90764
34672,0.9074
34673,0.90812
34674,0.90804
34675,0.90768
34676,0.90748
34677,0.90771
34678,0.91007
34679,0.9104
34680,0.91098
34681,0.91228
34682,0.91141
34683,0.91337
34684,0.91437
34685,0.91399
34686,0.91309
34687,0.91347
34688,0.9136
34689,0.9146
34690,0.91434
34691,0.91415
34692,0.91396
34693,0.91478
34694,0.91455
34695,0.91478
34696,0.91436
34697,0.91485
34698,0.91542
34699,0.90922
34700,0.90826
34701,0.90779
34702,0.90695
34703,0.9072
34704,0.90745
34705,0.90747
34706,0.90767
34707,0.90686
34708,0.90631
34709,0.9076
34710,0.9103
34711,0.90921
34712,0.90953
34713,0.91069
34714,0.91094
34715,0.91213
34716,0.9118
34717,0.91228
34718,0.91092
34719,0.91072
34720,0.91066
34721,0.91184
34722,0.9125
34723,0.91218
34724,0.91095
34725,0.91098
34726,0.91187
34727,0.91091
34728,0.91151
34729,0.91132
34730,0.91109
34731,0.9111
34732,0.91073
34733,0.91081
34734,0.91093
34735,0.91076
34736,0.91071
34737,0.9108
34738,0.91137
34739,0.91176
34740,0.91144
34741,0.91139
34742,0.91111
34743,0.91094
34744,0.91128
34745,0.91102
34746,0.91113
34747,0.91153
34748,0.9116
34749,0.91117
34750,0.91117
34751,0.91162
34752,0.91118
34753,0.91119
34754,0.91125
34755,0.91138
34756,0.91138
34757,0.91109
34758,0.91173
34759,0.91165
34760,0.91169
34761,0.91163
34762,0.91162
34763,0.91169
34764,0.9116
34765,0.91138
34766,0.91137
34767,0.91133
34768,0.91123
34769,0.91125
34770,0.91128
34771,0.91126
34772,0.91128
34773,0.91125
34774,0.91133
34775,0.9113
34776,0.91123
34777,0.91121
34778,0.91117
34779,0.91138
34780,0.91136
34781,0.9113
34782,0.91114
34783,0.9111
34784,0.91115
34785,0.91106
34786,0.91114
34787,0.91122
34788,0.91136
34789,0.91121
34790,0.91144
34791,0.91129
34792,0.91137
34793,0.9112
34794,0.91115
34795,0.91101
34796,0.91131
34797,0.911
34798,0.91097
34799,0.91082
34800,0.91084
34801,0.91088
34802,0.91085
34803,0.91085
34804,0.91067
34805,0.91138
34806,0.91094
34807,0.91083
34808,0.91092
34809,0.91092
34810,0.91063
34811,0.91078
34812,0.91113
34813,0.91057
34814,0.91093
34815,0.91144
34816,0.91175
34817,0.91137
34818,0.91205
34819,0.91094
34820,0.90713
34821,0.90783
34822,0.9083
34823,0.90759
34824,0.9075
34825,0.90837
34826,0.90629
34827,0.90631
34828,0.90584
34829,0.90484
34830,0.90494
34831,0.90512
34832,0.90526
34833,0.90623
34834,0.90627
34835,0.90733
34836,0.90714
34837,0.90689
34838,0.90786
34839,0.90767
34840,0.90761
34841,0.90674
34842,0.90627
34843,0.90719
34844,0.90682
34845,0.90607
34846,0.90626
34847,0.90592
34848,0.90651
34849,0.90661
34850,0.90599
